%eval_id interface wt             kd             tu             Qp             Tp             Bw             Bd             Tc             Wbc            Wac            Dbc            Dac            
1        bat        1.76           23             0              0.72           720            1.737          1.298          1800           1.146          1.338          0.713          0.713          
2        bat        1.7875         23             0              0.72           720            1.737          1.298          1800           1.146          1.338          0.713          0.713          
3        bat        1.815          23             0              0.72           720            1.737          1.298          1800           1.146          1.338          0.713          0.713          
4        bat        1.8425         23             0              0.72           720            1.737          1.298          1800           1.146          1.338          0.713          0.713          
5        bat        1.87           23             0              0.72           720            1.737          1.298          1800           1.146          1.338          0.713          0.713          
6        bat        1.8975         23             0              0.72           720            1.737          1.298          1800           1.146          1.338          0.713          0.713          
7        bat        1.925          23             0              0.72           720            1.737          1.298          1800           1.146          1.338          0.713          0.713          
8        bat        1.9525         23             0              0.72           720            1.737          1.298          1800           1.146          1.338          0.713          0.713          
9        bat        1.98           23             0              0.72           720            1.737          1.298          1800           1.146          1.338          0.713          0.713          
10       bat        2.0075         23             0              0.72           720            1.737          1.298          1800           1.146          1.338          0.713          0.713          
11       bat        2.035          23             0              0.72           720            1.737          1.298          1800           1.146          1.338          0.713          0.713          
12       bat        2.0625         23             0              0.72           720            1.737          1.298          1800           1.146          1.338          0.713          0.713          
13       bat        2.09           23             0              0.72           720            1.737          1.298          1800           1.146          1.338          0.713          0.713          
14       bat        1.76           43.58333333    0              0.97           720            2.213          1.298          720            0.902          1.219          0.768          0.768          
15       bat        1.7875         43.58333333    0              0.97           720            2.213          1.298          720            0.902          1.219          0.768          0.768          
16       bat        1.815          43.58333333    0              0.97           720            2.213          1.298          720            0.902          1.219          0.768          0.768          
17       bat        1.8425         43.58333333    0              0.97           720            2.213          1.298          720            0.902          1.219          0.768          0.768          
18       bat        1.87           43.58333333    0              0.97           720            2.213          1.298          720            0.902          1.219          0.768          0.768          
19       bat        1.8975         43.58333333    0              0.97           720            2.213          1.298          720            0.902          1.219          0.768          0.768          
20       bat        1.925          43.58333333    0              0.97           720            2.213          1.298          720            0.902          1.219          0.768          0.768          
21       bat        1.9525         43.58333333    0              0.97           720            2.213          1.298          720            0.902          1.219          0.768          0.768          
22       bat        1.98           43.58333333    0              0.97           720            2.213          1.298          720            0.902          1.219          0.768          0.768          
23       bat        2.0075         43.58333333    0              0.97           720            2.213          1.298          720            0.902          1.219          0.768          0.768          
24       bat        2.035          43.58333333    0              0.97           720            2.213          1.298          720            0.902          1.219          0.768          0.768          
25       bat        2.0625         43.58333333    0              0.97           720            2.213          1.298          720            0.902          1.219          0.768          0.768          
26       bat        2.09           43.58333333    0              0.97           720            2.213          1.298          720            0.902          1.219          0.768          0.768          
27       bat        1.76           64.16666667    0              1.25           720            2.524          1.298          540            0.579          1.277          0.479          0.86           
28       bat        1.7875         64.16666667    0              1.25           720            2.524          1.298          540            0.579          1.277          0.479          0.86           
29       bat        1.815          64.16666667    0              1.25           720            2.524          1.298          540            0.579          1.277          0.479          0.86           
30       bat        1.8425         64.16666667    0              1.25           720            2.524          1.298          540            0.579          1.277          0.479          0.86           
31       bat        1.87           64.16666667    0              1.25           720            2.524          1.298          540            0.579          1.277          0.479          0.86           
32       bat        1.8975         64.16666667    0              1.25           720            2.524          1.298          540            0.579          1.277          0.479          0.86           
33       bat        1.925          64.16666667    0              1.25           720            2.524          1.298          540            0.579          1.277          0.479          0.86           
34       bat        1.9525         64.16666667    0              1.25           720            2.524          1.298          540            0.579          1.277          0.479          0.86           
35       bat        1.98           64.16666667    0              1.25           720            2.524          1.298          540            0.579          1.277          0.479          0.86           
36       bat        2.0075         64.16666667    0              1.25           720            2.524          1.298          540            0.579          1.277          0.479          0.86           
37       bat        2.035          64.16666667    0              1.25           720            2.524          1.298          540            0.579          1.277          0.479          0.86           
38       bat        2.0625         64.16666667    0              1.25           720            2.524          1.298          540            0.579          1.277          0.479          0.86           
39       bat        2.09           64.16666667    0              1.25           720            2.524          1.298          540            0.579          1.277          0.479          0.86           
40       bat        1.76           84.75          0              1.12           360            2.832          1.298          720            0.969          2.112          0.796          0.796          
41       bat        1.7875         84.75          0              1.12           360            2.832          1.298          720            0.969          2.112          0.796          0.796          
42       bat        1.815          84.75          0              1.12           360            2.832          1.298          720            0.969          2.112          0.796          0.796          
43       bat        1.8425         84.75          0              1.12           360            2.832          1.298          720            0.969          2.112          0.796          0.796          
44       bat        1.87           84.75          0              1.12           360            2.832          1.298          720            0.969          2.112          0.796          0.796          
45       bat        1.8975         84.75          0              1.12           360            2.832          1.298          720            0.969          2.112          0.796          0.796          
46       bat        1.925          84.75          0              1.12           360            2.832          1.298          720            0.969          2.112          0.796          0.796          
47       bat        1.9525         84.75          0              1.12           360            2.832          1.298          720            0.969          2.112          0.796          0.796          
48       bat        1.98           84.75          0              1.12           360            2.832          1.298          720            0.969          2.112          0.796          0.796          
49       bat        2.0075         84.75          0              1.12           360            2.832          1.298          720            0.969          2.112          0.796          0.796          
50       bat        2.035          84.75          0              1.12           360            2.832          1.298          720            0.969          2.112          0.796          0.796          
51       bat        2.0625         84.75          0              1.12           360            2.832          1.298          720            0.969          2.112          0.796          0.796          
52       bat        2.09           84.75          0              1.12           360            2.832          1.298          720            0.969          2.112          0.796          0.796          
53       bat        1.76           105.3333333    0              1.3            360            3.103          1.298          360            0.759          1.192          0.689          0.905          
54       bat        1.7875         105.3333333    0              1.3            360            3.103          1.298          360            0.759          1.192          0.689          0.905          
55       bat        1.815          105.3333333    0              1.3            360            3.103          1.298          360            0.759          1.192          0.689          0.905          
56       bat        1.8425         105.3333333    0              1.3            360            3.103          1.298          360            0.759          1.192          0.689          0.905          
57       bat        1.87           105.3333333    0              1.3            360            3.103          1.298          360            0.759          1.192          0.689          0.905          
58       bat        1.8975         105.3333333    0              1.3            360            3.103          1.298          360            0.759          1.192          0.689          0.905          
59       bat        1.925          105.3333333    0              1.3            360            3.103          1.298          360            0.759          1.192          0.689          0.905          
60       bat        1.9525         105.3333333    0              1.3            360            3.103          1.298          360            0.759          1.192          0.689          0.905          
61       bat        1.98           105.3333333    0              1.3            360            3.103          1.298          360            0.759          1.192          0.689          0.905          
62       bat        2.0075         105.3333333    0              1.3            360            3.103          1.298          360            0.759          1.192          0.689          0.905          
63       bat        2.035          105.3333333    0              1.3            360            3.103          1.298          360            0.759          1.192          0.689          0.905          
64       bat        2.0625         105.3333333    0              1.3            360            3.103          1.298          360            0.759          1.192          0.689          0.905          
65       bat        2.09           105.3333333    0              1.3            360            3.103          1.298          360            0.759          1.192          0.689          0.905          
66       bat        1.76           125.9166667    0              1.51           360            3.353          1.298          360            0.951          1.454          0.783          0.783          
67       bat        1.7875         125.9166667    0              1.51           360            3.353          1.298          360            0.951          1.454          0.783          0.783          
68       bat        1.815          125.9166667    0              1.51           360            3.353          1.298          360            0.951          1.454          0.783          0.783          
69       bat        1.8425         125.9166667    0              1.51           360            3.353          1.298          360            0.951          1.454          0.783          0.783          
70       bat        1.87           125.9166667    0              1.51           360            3.353          1.298          360            0.951          1.454          0.783          0.783          
71       bat        1.8975         125.9166667    0              1.51           360            3.353          1.298          360            0.951          1.454          0.783          0.783          
72       bat        1.925          125.9166667    0              1.51           360            3.353          1.298          360            0.951          1.454          0.783          0.783          
73       bat        1.9525         125.9166667    0              1.51           360            3.353          1.298          360            0.951          1.454          0.783          0.783          
74       bat        1.98           125.9166667    0              1.51           360            3.353          1.298          360            0.951          1.454          0.783          0.783          
75       bat        2.0075         125.9166667    0              1.51           360            3.353          1.298          360            0.951          1.454          0.783          0.783          
76       bat        2.035          125.9166667    0              1.51           360            3.353          1.298          360            0.951          1.454          0.783          0.783          
77       bat        2.0625         125.9166667    0              1.51           360            3.353          1.298          360            0.951          1.454          0.783          0.783          
78       bat        2.09           125.9166667    0              1.51           360            3.353          1.298          360            0.951          1.454          0.783          0.783          
79       bat        1.76           146.5          0              1.67           360            3.551          1.298          288            0.344          1.14           0.332          0.875          
80       bat        1.7875         146.5          0              1.67           360            3.551          1.298          288            0.344          1.14           0.332          0.875          
81       bat        1.815          146.5          0              1.67           360            3.551          1.298          288            0.344          1.14           0.332          0.875          
82       bat        1.8425         146.5          0              1.67           360            3.551          1.298          288            0.344          1.14           0.332          0.875          
83       bat        1.87           146.5          0              1.67           360            3.551          1.298          288            0.344          1.14           0.332          0.875          
84       bat        1.8975         146.5          0              1.67           360            3.551          1.298          288            0.344          1.14           0.332          0.875          
85       bat        1.925          146.5          0              1.67           360            3.551          1.298          288            0.344          1.14           0.332          0.875          
86       bat        1.9525         146.5          0              1.67           360            3.551          1.298          288            0.344          1.14           0.332          0.875          
87       bat        1.98           146.5          0              1.67           360            3.551          1.298          288            0.344          1.14           0.332          0.875          
88       bat        2.0075         146.5          0              1.67           360            3.551          1.298          288            0.344          1.14           0.332          0.875          
89       bat        2.035          146.5          0              1.67           360            3.551          1.298          288            0.344          1.14           0.332          0.875          
90       bat        2.0625         146.5          0              1.67           360            3.551          1.298          288            0.344          1.14           0.332          0.875          
91       bat        2.09           146.5          0              1.67           360            3.551          1.298          288            0.344          1.14           0.332          0.875          
